Codice,Status,"Tipo di canale",Canale,Arrivo,Partenza,Data,Window,Notti,Totale,Iva,"Totale tasse escluse","Totale originale","Prezzo medio per notte","Codice prodotto",Prodotto,"Codice camera",Camera,Adv/to/azienda,Ad.,Ba.,Nazione,"Codice sconto","Codice membership agree","Codice cliente",Commissioni,"Commissioni (%)","Tipo carta","Titolare carta","Confronto nominativo (%)",Numero,Scadenza,Operatore,"Operatore di origine","Codice Vertical Booking","Data Ultima Modifica/Cancellazione","RN originali prenotazione",Valuta,"Consenso trattamento dati","Totale servizi","Totale meno servizi",p1_uid1_type,p1_uid1_id_context,p1_uid1_id,p1_uid2_type,p1_uid2_id_context,p1_uid2_id,p1_type,p1_company_short_name,p1_company_code,p1_company_code_context,p2_uid1_type,p2_uid1_id_context,p2_uid1_id,p2_uid2_type,p2_uid2_id_context,p2_uid2_id,p2_type,p2_company_short_name,p2_company_code,p2_company_code_context,p3_uid1_type,p3_uid1_id_context,p3_uid1_id,p3_uid2_type,p3_uid2_id_context,p3_uid2_id,p3_type,p3_company_short_name,p3_company_code,p3_company_code_context,p4_uid1_type,p4_uid1_id_context,p4_uid1_id,p4_uid2_type,p4_uid2_id_context,p4_uid2_id,p4_type,p4_company_short_name,p4_company_code,p4_company_code_context,Metasearch,"Data acquisto","Orario acquisto",Origine,Dispositivo,"Nome Profilo Primario","Codice IATA Primario","Contesto Primario","Nome Profilo Secondario","Codice IATA Secondario","Contesto Secondario",RevenueDettaglioGiornaliero,RevenueDettPkgIncl,"Totale Sconti Stay",TotalAmountAfterTax,PrenRic
1615298027/1771149001,Confermata,IDS,Booking.com,30/06/2018,14/07/2018,"10/03/2018 13:36:09",111,14,"1610,98","0,00","1610,98","1610,98","115,07",SA+,,APTBCMF,,,2,2,ch,,,,,,,,,,,,,1010,"10/03/2018 13:36:10",14,EUR,,"0,00","1610,98",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/03/2018,13:36:09,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1610,98","1610,98","0,00","1610,98",828
1615280532/1771474059,Cancellata,IDS,Booking.com,28/06/2018,05/07/2018,"10/03/2018 18:08:43",109,0,"0,00","0,00","909,72","909,72","129,96",SA++,,APTDCMF,,,2,3,hu,,,,,,,,,,,,,1011,"10/03/2018 18:08:45",7,EUR,,"0,00","909,72",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/03/2018,18:08:43,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"909,72","909,72","0,00","909,72",829
1746739447/1771606223,Cancellata,IDS,Booking.com,07/07/2018,21/07/2018,"10/03/2018 20:00:53",118,0,"0,00","0,00","0,00","1079,96","0,00",SA+,,APTACMF,,,2,0,it,,,,,,,,,,,,,1012,"10/03/2018 20:00:54",14,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/03/2018,20:00:53,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1079,96","1079,96","0,00","0,00",830
1002417114,Cancellata,IDS,Expedia,07/07/2018,21/07/2018,"14/03/2018 13:01:00",114,0,"0,00","0,00","0,00","1079,96","0,00",SA+,,APTACMF,,,2,0,,,,,,,,,,,,,,1013,"14/03/2018 13:01:00",14,EUR,,"0,00",0,32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/03/2018,13:01:00,,,Expedia.com,5054347,IATA,,,,"1079,96","1079,96","0,00","0,00",831
1019837975/1778525565,Confermata,IDS,Booking.com,21/07/2018,28/07/2018,"15/03/2018 10:50:42",127,7,"872,97","0,00","872,97","872,97","124,71",APPBOOKING,,APTBCMF,,,4,0,it,,,,,,,,,,,,,1014,"15/03/2018 10:50:43",7,EUR,,"0,00","872,97",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/03/2018,10:50:42,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"872,97","872,97","0,00","872,97",832
1886067458/1779754804,Cancellata,IDS,Booking.com,15/07/2018,26/07/2018,"16/03/2018 06:10:28",120,0,"0,00","0,00","1326,75","1326,75","120,61",SA++,,APTBCMF,,,4,0,ru,,,,,,,,,,,,,1015,"16/03/2018 06:10:29",11,EUR,,"0,00","1326,75",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/03/2018,06:10:28,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1326,75","1326,75","0,00","1326,75",833
1007059275,Cancellata,IDS,Expedia,14/08/2018,28/08/2018,"22/03/2018 02:35:00",144,0,"0,00","0,00","0,00","661,70","0,00",,,APTACMF,,,2,0,,,,,,,,,,,,,,1016,"22/03/2018 02:35:00",14,EUR,,"0,00",0,32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/03/2018,02:35:00,,,Expedia.com,5054347,IATA,,,,"661,70","661,70","0,00","0,00",834
1007059275,Confermata,IDS,Expedia,14/08/2018,28/08/2018,"22/03/2018 02:35:00",144,14,"727,88","0,00","727,88","727,88","51,99",,,APTACMF,,,2,0,,,,,,,,,,,,,,1042,"22/03/2018 02:35:00",14,EUR,,"0,00","727,88",32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/03/2018,02:35:00,,,Expedia.com,5054347,IATA,,,,"661,70","661,70","0,00","727,88",834
1839008109/1789907293,Cancellata,IDS,Booking.com,07/07/2018,21/07/2018,"22/03/2018 22:49:15",106,0,"0,00","0,00","0,00","1079,96","0,00",SA+,,APTACMF,,,2,0,it,,,,,,,,,,,,,1017,"22/03/2018 22:49:16",14,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/03/2018,22:49:15,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1079,96","1079,96","0,00","0,00",835
H9989KQO1018,Confermata,Sito,Sito,08/06/2018,10/06/2018,"28/03/2018 19:38:32",71,2,"238,58","0,00","238,58","238,58","119,29",WE_2N,,APTBCMF,,,4,0,IT,,,,,,,,,,,,,1018,"28/03/2018 19:38:32",2,EUR,,"88,58","150,00",10,CRS,1,,,,12,Website,WEBSITE,CRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/03/2018,19:38:32,,Website,Website,WEBSITE,CRS,,,,"150,00","238,58","0,00","238,58",836
1014014444,Confermata,IDS,Expedia,26/07/2018,30/07/2018,"03/04/2018 09:53:00",113,4,"350,20","0,00","350,20","350,20","87,55",,,APTBCMF,,,2,1,,,,,,,,,,,,,,1020,"03/04/2018 09:53:00",4,EUR,,"0,00","350,20",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/04/2018,09:53:00,,,HOTELS.COM,4552808,IATA,,,,"318,36","318,36","0,00","350,20",838
1014014446,Confermata,IDS,Expedia,26/07/2018,30/07/2018,"03/04/2018 09:53:00",113,4,"350,20","0,00","350,20","350,20","87,55",,,APTBCMF,,,1,1,,,,,,,,,,,,,,1021,"03/04/2018 09:53:00",4,EUR,,"0,00","350,20",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/04/2018,09:53:00,,,HOTELS.COM,4552808,IATA,,,,"318,36","318,36","0,00","350,20",839
K9989LFM1019,Confermata,Sito,Sito,08/06/2018,10/06/2018,"03/04/2018 10:43:29",65,2,"194,28","0,00","194,28","194,28","97,14",WE_2N,,APTACMF,,,3,0,IT,,,,,,,,,,,,,1019,"03/04/2018 10:43:29",2,EUR,,"64,28","130,00",10,CRS,1,,,,12,Website,WEBSITE,CRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/04/2018,10:43:29,,Website,Website,WEBSITE,CRS,,,,"130,00","194,28","0,00","194,28",837
1245685708/1806945791,Cancellata,IDS,Booking.com,23/07/2018,30/07/2018,"03/04/2018 22:12:24",110,0,"0,00","0,00","0,00","987,38","0,00",SA++,,APTDCMF,,,4,0,sk,,,,,,,,,,,,,1022,"05/04/2018 09:28:22",7,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/04/2018,22:12:24,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"987,38","987,38","0,00","0,00",840
1245685708/1806945791,Confermata,IDS,Booking.com,23/07/2018,30/07/2018,"03/04/2018 22:12:24",110,7,"987,38","0,00","987,38","987,38","141,05",SA++,,APTDCMF,,,4,0,sk,,,,,,,,,,,,,1023,"05/04/2018 09:28:22",7,EUR,,"0,00","987,38",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/04/2018,22:12:24,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"987,38","987,38","0,00","987,38",840
1541192489/1813800780,Confermata,IDS,Booking.com,04/08/2018,11/08/2018,"08/04/2018 19:16:12",117,7,"656,98","0,00","656,98","656,98","93,85",APPBOOKING,,APTACMF,,,2,0,it,,,,,,,,,,,,,1026,"08/04/2018 19:16:15",7,EUR,,"0,00","656,98",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/04/2018,19:16:12,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"656,98","656,98","0,00","656,98",841
1541192489/1813800749,Confermata,IDS,Booking.com,04/08/2018,11/08/2018,"08/04/2018 19:16:12",117,7,"1041,43","0,00","1041,43","1041,43","148,78",APPBOOKING,,APTDCMF,,,5,0,it,,,,,,,,,,,,,1024,"08/04/2018 19:16:15",7,EUR,,"0,00","1041,43",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/04/2018,19:16:12,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1041,43","1041,43","0,00","1041,43",841
1541192489/1813800757,Confermata,IDS,Booking.com,04/08/2018,11/08/2018,"08/04/2018 19:16:12",117,7,"1041,43","0,00","1041,43","1041,43","148,78",APPBOOKING,,APTDCMF,,,5,0,it,,,,,,,,,,,,,1025,"08/04/2018 19:16:15",7,EUR,,"0,00","1041,43",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/04/2018,19:16:12,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1041,43","1041,43","0,00","1041,43",841
1575297977/1816374137,Cancellata,IDS,Booking.com,22/04/2018,25/04/2018,"10/04/2018 12:11:50",11,0,"0,00","0,00","0,00","152,13","0,00",SA++,,APTACMF,,,2,0,it,,,,,,,,,,,,,1027,"10/04/2018 12:11:50",3,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/04/2018,12:11:50,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"152,13","152,13","0,00","0,00",842
1061760280/1817787490,Confermata,IDS,Booking.com,29/04/2018,01/05/2018,"11/04/2018 09:51:07",17,2,"150,00","0,00","150,00","150,00","75,00",SA++,,APTBCMF,,,4,0,it,,,,,,,,,,,,,1035,"12/04/2018 18:41:28",2,EUR,,"0,00","150,00",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/04/2018,09:51:07,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"150,00","150,00","0,00","150,00",843
1061760280/1817787477,Confermata,IDS,Booking.com,29/04/2018,01/05/2018,"11/04/2018 09:51:07",17,2,"150,00","0,00","150,00","150,00","75,00",SA++,,APTBCMF,,,4,0,it,,,,,,,,,,,,,1034,"12/04/2018 18:41:28",2,EUR,,"0,00","150,00",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/04/2018,09:51:07,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"150,00","150,00","0,00","150,00",843
1061760280/1817787490,Cancellata,IDS,Booking.com,29/04/2018,01/05/2018,"11/04/2018 09:51:07",17,0,"0,00","0,00","0,00","150,00","0,00",SA++,,APTBCMF,,,4,0,it,,,,,,,,,,,,,1029,"11/04/2018 23:24:41",2,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/04/2018,09:51:07,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"150,00","150,00","0,00","0,00",843
1061760280/1817787477,Cancellata,IDS,Booking.com,29/04/2018,01/05/2018,"11/04/2018 09:51:07",17,0,"0,00","0,00","0,00","150,00","0,00",SA++,,APTBCMF,,,4,0,it,,,,,,,,,,,,,1028,"11/04/2018 23:24:41",2,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/04/2018,09:51:07,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"150,00","150,00","0,00","0,00",843
1061760280/1817787477,Cancellata,IDS,Booking.com,29/04/2018,01/05/2018,"11/04/2018 09:51:07",17,0,"0,00","0,00","0,00","150,00","0,00",SA++,,APTBCMF,,,4,0,it,,,,,,,,,,,,,1031,"12/04/2018 18:41:28",2,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/04/2018,09:51:07,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"150,00","150,00","0,00","0,00",843
1061760280/1817787490,Cancellata,IDS,Booking.com,29/04/2018,01/05/2018,"11/04/2018 09:51:07",17,0,"0,00","0,00","0,00","150,00","0,00",SA++,,APTBCMF,,,4,0,it,,,,,,,,,,,,,1032,"12/04/2018 18:41:28",2,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/04/2018,09:51:07,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"150,00","150,00","0,00","0,00",843
1312948133/1818718614,Confermata,IDS,Booking.com,01/06/2018,08/06/2018,"11/04/2018 21:13:15",50,7,"425,10","0,00","425,10","425,10","60,73",SA++,,APTACMF,,,2,0,ua,,,,,,,,,,,,,1030,"11/04/2018 21:13:16",7,EUR,,"0,00","425,10",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/04/2018,21:13:15,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"425,10","425,10","0,00","425,10",844
1204815025/1819703471,Cancellata,IDS,Booking.com,29/04/2018,01/05/2018,"12/04/2018 14:45:04",16,0,"0,00","0,00","101,42","101,42","50,71",SA++,,APTACMF,,,2,0,it,,,,,,,,,,,,,1033,"12/04/2018 14:45:05",2,EUR,,"0,00","101,42",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/04/2018,14:45:04,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"101,42","101,42","0,00","101,42",845
O9989GBQ1036,Confermata,Sito,Sito,13/05/2018,18/05/2018,"12/04/2018 20:16:01",30,5,"488,55","0,00","488,55","488,55","97,71",SA++,,APTDCMF,,,2,2,NL,,,,,,,,,,,,,1036,"12/04/2018 20:16:01",5,EUR,,"60,00","428,55",10,CRS,1,,,,12,Website,WEBSITE,CRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/04/2018,20:16:01,,Website,Website,WEBSITE,CRS,,,,"428,55","488,55","0,00","488,55",846
1022165007,Confermata,IDS,Expedia,23/04/2018,25/04/2018,"17/04/2018 02:52:00",5,2,"108,30","0,00","108,30","108,30","54,15",,,APTDCMF,,,2,3,,,,,,,,,,,,,,1038,"17/04/2018 02:52:00",2,EUR,,"0,00","108,30",32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/04/2018,02:52:00,,,Expedia.com,5054347,IATA,,,,"98,46","98,46","0,00","108,30",847
1022402044,Cancellata,IDS,Expedia,28/04/2018,02/05/2018,"17/04/2018 11:13:00",10,0,"0,00","0,00","0,00","172,32","0,00",,,APTBCMF,,,2,3,,,,,,,,,,,,,,1039,"17/04/2018 11:13:00",4,EUR,,"0,00",0,32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/04/2018,11:13:00,,,Expedia.com,5054347,IATA,,,,"172,32","172,32","0,00","0,00",848
1126319428/1831123115,Cancellata,IDS,Booking.com,04/08/2018,11/08/2018,"20/04/2018 10:03:09",105,0,"0,00","0,00","0,00","656,98","0,00",APPBOOKING,,APTACMF,,,2,0,it,,,,,,,,,,,,,1040,"20/04/2018 10:03:09",7,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2018,10:03:09,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"656,98","656,98","0,00","0,00",849
1141187954/1845373528,Cancellata,IDS,Booking.com,04/08/2018,11/08/2018,"30/04/2018 09:53:58",95,0,"0,00","0,00","0,00","934,71","0,00",APPBOOKING,,APTBCMF,,,4,0,it,,,,,,,,,,,,,1041,"30/04/2018 09:53:59",7,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/04/2018,09:53:58,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"934,71","934,71","0,00","0,00",850
1030337639,Confermata,IDS,Expedia,21/07/2018,04/08/2018,"01/05/2018 05:07:00",80,14,"1205,96","0,00","1205,96","1205,96","86,14",SA+,,APTACMF,,,1,0,,,,,,,,,,,,,,1043,"01/05/2018 05:07:00",14,EUR,,"0,00","1205,96",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/05/2018,05:07:00,,,HOTELS.COM,4552808,IATA,,,,"1205,96","1205,96","0,00","1205,96",851
1030626131,Confermata,IDS,Expedia,23/06/2018,24/06/2018,"01/05/2018 14:13:00",52,1,"102,29","0,00","102,29","102,29","102,29",,,APTDCMF,,,4,2,,,,,,,,,,,,,,1044,"01/05/2018 14:13:00",1,EUR,,"0,00","102,29",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/05/2018,14:13:00,,,HOTELS.COM,4552808,IATA,,,,"92,99","92,99","0,00","102,29",852
1568202735/1854691030,Cancellata,IDS,Booking.com,04/08/2018,11/08/2018,"06/05/2018 19:10:14",89,0,"0,00","0,00","0,00","656,98","0,00",APPBOOKING,,APTACMF,,,2,0,it,,,,,,,,,,,,,1045,"06/05/2018 19:10:15",7,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/05/2018,19:10:14,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"656,98","656,98","0,00","0,00",853
1033939466,Cancellata,IDS,Expedia,19/05/2018,20/05/2018,"07/05/2018 09:02:00",11,0,"0,00","0,00","0,00","43,08","0,00",,,APTBCMF,,,2,1,,,,,,,,,,,,,,1046,"07/05/2018 09:02:00",1,EUR,,"0,00",0,32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/05/2018,09:02:00,,,HOTELS.COM,4552808,IATA,,,,"43,08","43,08","0,00","0,00",854
1033939465,Cancellata,IDS,Expedia,19/05/2018,20/05/2018,"07/05/2018 09:02:00",11,0,"0,00","0,00","0,00","43,08","0,00",,,APTBCMF,,,2,2,,,,,,,,,,,,,,1047,"07/05/2018 09:02:00",1,EUR,,"0,00",0,32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/05/2018,09:02:00,,,HOTELS.COM,4552808,IATA,,,,"43,08","43,08","0,00","0,00",855
2076482802/1861359388,Confermata,IDS,Booking.com,25/08/2018,01/09/2018,"11/05/2018 07:20:20",105,7,"805,49","0,00","805,49","805,49","115,07",APPBOOKING,,APTBCMF,,,2,2,it,,,,,,,,,,,,,1048,"11/05/2018 07:20:21",7,EUR,,"0,00","805,49",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/05/2018,07:20:20,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"805,49","805,49","0,00","805,49",856
1436620764/1867812568,Cancellata,IDS,Booking.com,04/08/2018,11/08/2018,"15/05/2018 20:37:34",80,0,"0,00","0,00","0,00","656,98","0,00",APPBOOKING,,APTACMF,,,2,0,it,,,,,,,,,,,,,1049,"15/05/2018 20:37:35",7,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/05/2018,20:37:34,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"656,98","656,98","0,00","0,00",857
1042102659,Confermata,IDS,Expedia,07/07/2018,10/07/2018,"21/05/2018 02:20:00",46,3,"242,31","0,00","242,31","242,31","80,77",,,APTBCMF,,,1,2,,,,,,,,,,,,,,1050,"21/05/2018 02:20:00",3,EUR,,"0,00","242,31",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/05/2018,02:20:00,,,HOTELS.COM,4552808,IATA,,,,"220,29","220,29","0,00","242,31",858
1042106274,Confermata,IDS,Expedia,05/07/2018,07/07/2018,"21/05/2018 02:31:00",44,2,"161,54","0,00","161,54","161,54","80,77",,,APTBCMF,,,1,2,,,,,,,,,,,,,,1051,"21/05/2018 02:31:00",2,EUR,,"0,00","161,54",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/05/2018,02:31:00,,,HOTELS.COM,4552808,IATA,,,,"146,86","146,86","0,00","161,54",859
1044210610,Confermata,IDS,Expedia,26/05/2018,28/05/2018,"24/05/2018 06:37:00",1,2,"150,72","0,00","150,72","150,72","75,36",,,APTDCMF,,,4,1,,,,,,,,,,,,,,1052,"24/05/2018 06:37:00",2,EUR,,"0,00","150,72",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/05/2018,06:37:00,,,HOTELS.COM,4552808,IATA,,,,"137,02","137,02","0,00","150,72",860
1055664372/1883109737,Cancellata,IDS,Booking.com,04/08/2018,11/08/2018,"26/05/2018 14:53:41",69,0,"0,00","0,00","0,00","1041,43","0,00",APPBOOKING,,APTDCMF,,,4,1,it,,,,,,,,,,,,,1053,"26/05/2018 14:53:42",7,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/05/2018,14:53:41,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1041,43","1041,43","0,00","0,00",861
1100926376/1887462338,Confermata,IDS,Booking.com,04/08/2018,11/08/2018,"29/05/2018 15:35:16",66,7,"1041,43","0,00","1041,43","1041,43","148,78",APPBOOKING,,APTDCMF,,,4,1,it,,,,,,,,,,,,,1054,"29/05/2018 15:35:17",7,EUR,,"0,00","1041,43",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/05/2018,15:35:16,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1041,43","1041,43","0,00","1041,43",862
1047512383,Confermata,IDS,Expedia,22/07/2018,29/07/2018,"30/05/2018 00:57:00",53,7,"551,53","0,00","551,53","551,53","78,79",,,APTBCMF,,,3,0,,,,,,,,,,,,,,1055,"30/05/2018 00:57:00",7,EUR,,"0,00","551,53",32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/05/2018,00:57:00,,,Expedia.com,5054347,IATA,,,,"501,41","501,41","0,00","551,53",863
1694375670/1891153885,Confermata,IDS,Booking.com,13/06/2018,16/06/2018,"31/05/2018 23:04:58",12,3,"199,26","0,00","199,26","199,26","66,42",SA++,,APTACMF,,,2,0,it,,,,,,,,,,,,,1056,"31/05/2018 23:04:59",3,EUR,,"0,00","199,26",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31/05/2018,23:04:58,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"199,26","199,26","0,00","199,26",864
1161407410/1891527293,Confermata,IDS,Booking.com,04/08/2018,11/08/2018,"01/06/2018 08:12:10",63,7,"656,98","0,00","656,98","656,98","93,85",APPBOOKING,,APTACMF,,,2,0,it,,,,,,,,,,,,,1057,"01/06/2018 08:12:12",7,EUR,,"0,00","656,98",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/06/2018,08:12:10,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"656,98","656,98","0,00","656,98",865
1053263085,Confermata,IDS,Expedia,22/07/2018,04/08/2018,"08/06/2018 05:26:00",43,13,"1138,15","0,00","1138,15","1138,15","87,55",,,APTBCMF,,,1,2,,,,,,,,,,,,,,1058,"08/06/2018 05:26:00",13,EUR,,"0,00","1138,15",32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/06/2018,05:26:00,,,Expedia.com,5054347,IATA,,,,"1034,67","1034,67","0,00","1138,15",866
1445976594/1913825579,Confermata,IDS,Booking.com,16/07/2018,04/08/2018,"15/06/2018 19:04:17",30,19,"2334,07","0,00","2334,07","2334,07","122,85",SA++,,APTBCMF,,,3,1,it,,,,,,,,,,,,,1059,"15/06/2018 19:04:19",19,EUR,,"0,00","2334,07",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/06/2018,19:04:17,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"2334,07","2334,07","0,00","2334,07",867
